"Phi_1","thw_1","th1_1","th2_1","chk11_1","chk21_1","chk22_1","chk31_1","chk32_1","chk33_1","Phi_2","thw_2","th1_2","th2_2","chk11_2","chk21_2","chk22_2","chk31_2","chk32_2","chk33_2","asc_2","x_female_2","x_older45_2","logLike"
0.185348973054903,0.31179202022755,0.723140693275574,0.276610372302182,6.33305327498294,-5.22310086932691,4.79014890791255,-1.11130837412962,-4.79400927950128,0.102963395202619,1.87855162218194,-1.88340048790432,-3.43158394254856,9.21518610907912,6.31633443399453,0.102090393033405,3.65029059982442,-6.31374046072,1.68427933861215,0.0568720869159963,-37.5199790537012,-19.7933286303041,-30.8634132427908,-3806.90391567431
0.185259864134109,0.31077416242287,0.723660153382675,0.276175199562985,6.34766748480887,-5.22962473560324,4.80519475303032,-1.11938653302319,-4.80719551998747,0.102477677929606,1.87855162218194,-1.88340048790432,-3.43158394254856,9.21518610907912,6.31633443399453,0.102090393033405,3.65029059982442,-6.31374046072,1.68427933861215,0.0568720869159963,-37.5199790537012,-19.7933286303041,-30.8634132427908,-3806.45580260286
0.185329126627588,0.310985529736029,0.723643229612622,0.27615707593485,6.34750766951554,-5.22981460944491,4.80463775142882,-1.11957795203423,-4.80780253406677,0.102539099613313,1.87855162218194,-1.88340048790432,-3.43158394254856,9.21518610907912,6.31633443399453,0.102090393033405,3.65029059982442,-6.31374046072,1.68427933861215,0.0568720869159963,-37.5199790537012,-19.7933286303041,-30.8634132427908,-3806.30091363662
0.18552123082693,0.310696050601965,0.72363686503317,0.276139332247151,6.34801517810867,-5.22965741167777,4.80504397793351,-1.11943386892594,-4.80787598015338,0.102395185070912,1.87855162218194,-1.88340048790432,-3.43158394254856,9.21518610907912,6.31633443399453,0.102090393033405,3.65029059982442,-6.31374046072,1.68427933861215,0.0568720869159963,-37.5199790537012,-19.7933286303041,-30.8634132427908,-3806.05896035121
0.18554208706762,0.311087784127028,0.723610512679135,0.276104757062851,6.3480515049348,-5.22976114830324,4.80445867356738,-1.11953120861051,-4.80868327525609,0.101923420682982,1.87855162218194,-1.88340048790432,-3.43158394254856,9.21518610907912,6.31633443399453,0.102090393033405,3.65029059982442,-6.31374046072,1.68427933861215,0.0568720869159963,-37.5199790537012,-19.7933286303041,-30.8634132427908,-3805.80499488566
0.185325434573173,0.311240328471562,0.723666843944905,0.276100569752032,6.34978139557755,-5.23061818658578,4.80643707810203,-1.12053134032639,-4.80981533496931,0.101976282072995,1.87855162218194,-1.88340048790432,-3.43158394254856,9.21518610907912,6.31633443399453,0.102090393033405,3.65029059982442,-6.31374046072,1.68427933861215,0.0568720869159963,-37.5199790537012,-19.7933286303041,-30.8634132427908,-3805.63352780902
0.185478333900186,0.311449966914607,0.72364063926576,0.276063036171927,6.35013560032504,-5.23076874952843,4.80622107246273,-1.12064995363843,-4.81070738430264,0.10146530017846,1.87855162218194,-1.88340048790432,-3.43158394254856,9.21518610907912,6.31633443399453,0.102090393033405,3.65029059982442,-6.31374046072,1.68427933861215,0.0568720869159963,-37.5199790537012,-19.7933286303041,-30.8634132427908,-3805.46709935073
0.185237101035401,0.311200027040022,0.723734405948971,0.276057799838815,6.35141976072149,-5.23131853887073,4.80806943867534,-1.12137523092163,-4.81094304184816,0.101734599776312,1.87855162218194,-1.88340048790432,-3.43158394254856,9.21518610907912,6.31633443399453,0.102090393033405,3.65029059982442,-6.31374046072,1.68427933861215,0.0568720869159963,-37.5199790537012,-19.7933286303041,-30.8634132427908,-3805.41306553473
0.185471715765463,0.311481330339273,0.723689428371269,0.276005201121876,6.35164502545467,-5.23142038920754,4.80734909377379,-1.1214446721034,-4.81202167657724,0.101081919789301,1.87855162218194,-1.88340048790432,-3.43158394254856,9.21518610907912,6.31633443399453,0.102090393033405,3.65029059982442,-6.31374046072,1.68427933861215,0.0568720869159963,-37.5199790537012,-19.7933286303041,-30.8634132427908,-3805.20388543767
0.185420592697485,0.311300778589151,0.723800490910171,0.275930172260694,6.35378602841459,-5.23255987068719,4.80985707960558,-1.12252780547375,-4.81400874016811,0.10115846297903,1.87855162218194,-1.88340048790432,-3.43158394254856,9.21518610907912,6.31633443399453,0.102090393033405,3.65029059982442,-6.31374046072,1.68427933861215,0.0568720869159963,-37.5199790537012,-19.7933286303041,-30.8634132427908,-3804.94772540196
